time,output,temp
3077,0,91.82573
3078,0,91.818436
3079,0,91.81114
3080,0,91.80385
3081,0,91.796555
3082,0,91.78926
3083,0,91.78197
3084,0,91.77468
3085,0,91.767395
3086,0,91.76011
3087,0,91.75282
3088,0,91.74554
3089,0,91.73825
3090,0,91.730965
3091,0,91.72368
3092,0,91.71639
3093,0,91.70911
3094,0,91.70183
3095,0,91.69455
3096,0,91.68727
3097,0,91.67999
3098,0,91.672714
3099,0,91.665436
3100,0,91.65816
3101,0,91.65088
3102,0,91.6436
3103,0,91.63632
3104,0,91.62904
3105,0,91.62177
3106,0,91.6145
3107,0,91.60723
3108,0,91.59996
3109,0,91.59269
3110,0,91.58542
3111,0,91.57815
3112,0,91.57088
3113,0,91.56361
3114,0,91.556335
3115,0,91.54907
3116,0,91.54181
3117,0,91.534546
3118,0,91.52728
3119,0,91.52002
3120,0,91.51276
3121,0,91.50549
3122,0,91.49823
3123,0,91.49097
3124,0,91.4837
3125,0,91.47645
3126,0,91.46919
3127,0,91.46194
3128,0,91.45468
3129,0,91.447426
3130,0,91.44017
3131,0,91.432915
3132,0,91.42566
3133,0,91.4184
3134,0,91.41115
3135,0,91.40389
3136,0,91.396645
3137,0,91.3894
3138,0,91.38215
3139,0,91.3749
3140,0,91.36765
3141,0,91.360405
3142,0,91.35316
3143,0,91.34591
3144,0,91.33866
3145,0,91.33141
3146,0,91.32417
3147,0,91.31693
3148,0,91.30969
3149,0,91.30245
3150,0,91.29521
3151,0,91.28797
3152,0,91.28073
3153,0,91.27349
3154,0,91.26625
3155,0,91.25901
3156,0,91.25178
3157,0,91.244545
3158,0,91.23731
3159,0,91.23008
3160,0,91.22285
3161,0,91.215614
3162,0,91.20838
3163,0,91.20115
3164,0,91.19392
3165,0,91.18668
3166,0,91.17945
3167,0,91.172226
3168,0,91.165
3169,0,91.157776
3170,0,91.15055
3171,0,91.143326
3172,0,91.1361
3173,0,91.128876
3174,0,91.12165
3175,0,91.114426
3176,0,91.1072
3177,0,91.09998
3178,0,91.092766
3179,0,91.08555
3180,0,91.07833
3181,0,91.07111
3182,0,91.063896
3183,0,91.05668
3184,0,91.04946
3185,0,91.042244
3186,0,91.03503
3187,0,91.02781
3188,0,91.0206
3189,0,91.01339
3190,0,91.00618
3191,0,90.99897
3192,0,90.99176
3193,0,90.98455
3194,0,90.97734
3195,0,90.97013
3196,0,90.96292
3197,0,90.95571
3198,0,90.94851
3199,0,90.94131
3200,0,90.934105
3201,0,90.9269
3202,0,90.9197
3203,0,90.9125
3204,0,90.9053
3205,0,90.898094
3206,0,90.89089
3207,0,90.88369
3208,0,90.876495
3209,0,90.8693
3210,0,90.86211
3211,0,90.85491
3212,0,90.84772
3213,0,90.84052
3214,0,90.83333
3215,0,90.82613
3216,0,90.81894
3217,0,90.811745
3218,0,90.80455
3219,0,90.79736
3220,0,90.79018
3221,0,90.78299
3222,0,90.7758
3223,0,90.768616
3224,0,90.76143
3225,0,90.75424
3226,0,90.747055
3227,0,90.73987
3228,0,90.73268
3229,0,90.7255
3230,0,90.71832
3231,0,90.71114
3232,0,90.703964
3233,0,90.696785
3234,0,90.689606
3235,0,90.68243
3236,0,90.67525
3237,0,90.66807
3238,0,90.66089
3239,0,90.65371
3240,0,90.64654
3241,0,90.639366
3242,0,90.632195
3243,0,90.62502
3244,0,90.61785
3245,0,90.61068
3246,0,90.60351
3247,0,90.59634
3248,0,90.589165
3249,0,90.58199
3250,0,90.57483
3251,0,90.567665
3252,0,90.5605
3253,0,90.55334
3254,0,90.54617
3255,0,90.53901
3256,0,90.531845
3257,0,90.52468
3258,0,90.51752
3259,0,90.51035
3260,0,90.50319
3261,0,90.49603
3262,0,90.48888
3263,0,90.48172
3264,0,90.47456
3265,0,90.46741
3266,0,90.46025
3267,0,90.453094
3268,0,90.44594
3269,0,90.43878
3270,0,90.431625
3271,0,90.42448
3272,0,90.41733
3273,0,90.41018
3274,0,90.40303
3275,0,90.39588
3276,0,90.38873
3277,0,90.381584
3278,0,90.374435
3279,0,90.36729
3280,0,90.36014
3281,0,90.35299
3282,0,90.34585
3283,0,90.33871
3284,0,90.331566
3285,0,90.324425
3286,0,90.31728
3287,0,90.31014
3288,0,90.303
3289,0,90.29586
3290,0,90.28872
3291,0,90.28158
3292,0,90.274445
3293,0,90.26731
3294,0,90.26018
3295,0,90.253044
3296,0,90.24591
3297,0,90.23878
3298,0,90.23164
3299,0,90.22451
3300,0,90.21738
3301,0,90.21024
3302,0,90.20311
3303,0,90.195984
3304,0,90.18886
3305,0,90.18173
3306,0,90.17461
3307,0,90.16748
3308,0,90.160355
3309,0,90.15323
3310,0,90.1461
3311,0,90.13898
3312,0,90.13185
3313,0,90.12473
3314,0,90.117615
3315,0,90.1105
3316,0,90.10338
3317,0,90.09626
3318,0,90.08914
3319,0,90.08202
3320,0,90.074905
3321,0,90.06779
3322,0,90.06067
3323,0,90.05355
3324,0,90.04644
3325,0,90.03933
3326,0,90.03222
3327,0,90.02511
3328,0,90.018
3329,0,90.01089
3330,0,90.00378
3331,0,89.996666
3332,0,89.989555
3333,0,89.982445
3334,0,89.97534
3335,0,89.96824
3336,0,89.961136
3337,0,89.95403
3338,0,89.94693
3339,0,89.93983
3340,0,89.932724
3341,0,89.92562
3342,0,89.91852
3343,0,89.911415
3344,0,89.90431
3345,0,89.89722
3346,0,89.89012
3347,0,89.883026
3348,0,89.87593
3349,0,89.868835
3350,0,89.86174
3351,0,89.854645
3352,0,89.84755
3353,0,89.840454
3354,0,89.83336
3355,0,89.82626
3356,0,89.819176
3357,0,89.81209
3358,0,89.805
3359,0,89.79791
3360,0,89.790825
3361,0,89.78374
3362,0,89.77665
3363,0,89.76956
3364,0,89.762474
3365,0,89.75539
3366,0,89.74831
3367,0,89.74123
3368,0,89.734146
3369,0,89.727066
3370,0,89.719986
3371,0,89.712906
3372,0,89.705826
3373,0,89.698746
3374,0,89.691666
3375,0,89.684586
3376,0,89.677505
3377,0,89.67043
3378,0,89.66336
3379,0,89.65629
3380,0,89.649216
3381,0,89.64214
3382,0,89.63507
3383,0,89.628
3384,0,89.620926
3385,0,89.61385
3386,0,89.60678
3387,0,89.59972
3388,0,89.59265
3389,0,89.58559
3390,0,89.57852
3391,0,89.57146
3392,0,89.56439
3393,0,89.55733
3394,0,89.55026
3395,0,89.5432
3396,0,89.53613
3397,0,89.52907
3398,0,89.52201
3399,0,89.51495
3400,0,89.5079
3401,0,89.50084
3402,0,89.49378
3403,0,89.486725
3404,0,89.47967
3405,0,89.47261
3406,0,89.46555
3407,0,89.458496
3408,0,89.45144
3409,0,89.44439
3410,0,89.43734
3411,0,89.43029
3412,0,89.42324
3413,0,89.41619
3414,0,89.40914
3415,0,89.40209
3416,0,89.39504
3417,0,89.38799
3418,0,89.38094
3419,0,89.3739
3420,0,89.36686
3421,0,89.35982
3422,0,89.352776
3423,0,89.34573
3424,0,89.33869
3425,0,89.33165
3426,0,89.32461
3427,0,89.317566
3428,0,89.310524
3429,0,89.30348
3430,0,89.29645
3431,0,89.28941
3432,0,89.28238
3433,0,89.275345
3434,0,89.26831
3435,0,89.26128
3436,0,89.25424
3437,0,89.24721
3438,0,89.24017
3439,0,89.23314
3440,0,89.226105
3441,0,89.21908
3442,0,89.21205
3443,0,89.205025
3444,0,89.198
3445,0,89.19097
3446,0,89.183945
3447,0,89.17692
3448,0,89.16989
3449,0,89.162865
3450,0,89.15584
3451,0,89.14882
3452,0,89.1418
3453,0,89.13478
3454,0,89.12776
3455,0,89.12074
3456,0,89.11372
3457,0,89.106705
3458,0,89.099686
3459,0,89.09267
3460,0,89.08565
3461,0,89.07863
3462,0,89.07162
3463,0,89.064606
3464,0,89.057594
3465,0,89.05058
3466,0,89.04357
3467,0,89.03656
3468,0,89.02955
3469,0,89.02254
3470,0,89.015526
3471,0,89.008514
3472,0,89.0015
3473,0,88.9945
3474,0,88.987495
3475,0,88.98049
3476,0,88.97349
3477,0,88.966484
3478,0,88.95948
3479,0,88.95248
3480,0,88.94547
3481,0,88.93847
3482,0,88.931465
3483,0,88.92446
3484,0,88.917465
3485,0,88.91047
3486,0,88.90347
3487,0,88.89648
3488,0,88.88948
3489,0,88.882484
3490,0,88.87549
3491,0,88.86849
3492,0,88.861496
3493,0,88.8545
3494,0,88.84751
3495,0,88.84052
3496,0,88.833534
3497,0,88.826546
3498,0,88.81956
3499,0,88.81257
3500,0,88.80558
3501,0,88.79859
3502,0,88.7916
3503,0,88.784615
3504,0,88.777626
3505,0,88.770645
3506,0,88.763664
3507,0,88.75668
3508,0,88.7497
3509,0,88.74272
3510,0,88.73574
3511,0,88.72876
3512,0,88.72178
3513,0,88.7148
3514,0,88.70782
3515,0,88.700836
3516,0,88.69386
3517,0,88.68689
3518,0,88.67992
3519,0,88.67294
3520,0,88.66597
3521,0,88.659
3522,0,88.65202
3523,0,88.64505
3524,0,88.63808
3525,0,88.6311
3526,0,88.62413
3527,0,88.617165
3528,0,88.6102
3529,0,88.60323
3530,0,88.59627
3531,0,88.5893
3532,0,88.58234
3533,0,88.57537
3534,0,88.568405
3535,0,88.56144
3536,0,88.554474
3537,0,88.547516
3538,0,88.54056
3539,0,88.5336
3540,0,88.52664
3541,0,88.519684
3542,0,88.512726
3543,0,88.50577
3544,0,88.49881
3545,0,88.49185
3546,0,88.48489
3547,0,88.477936
3548,0,88.470985
3549,0,88.464035
3550,0,88.457085
3551,0,88.450134
3552,0,88.443184
3553,0,88.43623
3554,0,88.42928
3555,0,88.42233
3556,0,88.41538
3557,0,88.40843
3558,0,88.40148
3559,0,88.39454
3560,0,88.387596
3561,0,88.38065
3562,0,88.37371
3563,0,88.36677
3564,0,88.359825
3565,0,88.35288
3566,0,88.34594
3567,0,88.339
3568,0,88.332054
3569,0,88.32511
3570,0,88.31818
3571,0,88.31124
3572,0,88.304306
3573,0,88.29737
3574,0,88.290436
3575,0,88.2835
3576,0,88.276566
3577,0,88.26963
3578,0,88.262695
3579,0,88.25576
3580,0,88.248825
3581,0,88.2419
3582,0,88.23497
3583,0,88.22804
3584,0,88.221115
3585,0,88.21419
3586,0,88.20726
3587,0,88.20033
3588,0,88.193405
3589,0,88.18648
3590,0,88.17955
3591,0,88.17263
3592,0,88.16571
3593,0,88.15879
3594,0,88.15187
3595,0,88.14495
3596,0,88.13803
3597,0,88.13111
3598,0,88.12419
3599,0,88.11727
3600,0,88.11035
3601,0,88.10343
3602,0,88.09652
3603,0,88.08961
3604,0,88.082695
3605,0,88.07578
3606,0,88.06887
3607,0,88.06196
3608,0,88.055046
3609,0,88.048134
3610,0,88.04122
3611,0,88.03431
3612,0,88.0274
3613,0,88.02049
3614,0,88.01359
3615,0,88.00668
3616,0,87.99978
3617,0,87.992874
3618,0,87.98597
3619,0,87.979065
3620,0,87.97216
3621,0,87.965256
3622,0,87.95835
3623,0,87.95145
3624,0,87.94455
3625,0,87.93765
3626,0,87.930756
3627,0,87.92386
3628,0,87.91696
3629,0,87.910065
3630,0,87.90317
3631,0,87.89627
3632,0,87.88937
3633,0,87.88248
3634,0,87.87558
3635,0,87.86869
3636,0,87.8618
3637,0,87.85491
3638,0,87.84802
3639,0,87.84113
3640,0,87.83424
3641,0,87.827354
3642,0,87.820465
3643,0,87.813576
3644,0,87.80669
3645,0,87.7998
3646,0,87.792915
3647,0,87.78603
3648,0,87.77915
3649,0,87.77227
3650,0,87.76539
3651,0,87.75851
3652,0,87.751625
3653,0,87.74474
3654,0,87.73786
3655,0,87.73098
3656,0,87.7241
3657,0,87.717224
3658,0,87.71035
3659,0,87.703476
3660,0,87.6966
3661,0,87.68973
3662,0,87.68285
3663,0,87.67598
3664,0,87.669106
3665,0,87.66223
3666,0,87.65536
3667,0,87.64848
3668,0,87.64162
3669,0,87.63475
3670,0,87.627884
3671,0,87.62102
3672,0,87.61415
3673,0,87.607285
3674,0,87.60042
3675,0,87.59355
3676,0,87.586685
3677,0,87.57982
3678,0,87.57295
3679,0,87.56609
3680,0,87.559235
3681,0,87.552376
3682,0,87.54552
3683,0,87.53866
3684,0,87.5318
3685,0,87.52494
3686,0,87.51808
3687,0,87.51122
3688,0,87.504364
3689,0,87.497505
3690,0,87.490654
3691,0,87.4838
3692,0,87.47695
3693,0,87.4701
3694,0,87.46325
3695,0,87.4564
3696,0,87.44955
3697,0,87.442696
3698,0,87.435844
3699,0,87.42899
3700,0,87.42214
3701,0,87.4153
3702,0,87.408455
3703,0,87.40161
3704,0,87.39477
3705,0,87.387924
3706,0,87.38108
3707,0,87.37424
3708,0,87.36739
3709,0,87.36055
3710,0,87.35371
3711,0,87.34686
3712,0,87.34003
3713,0,87.33319
3714,0,87.326355
3715,0,87.31952
3716,0,87.31268
3717,0,87.30585
3718,0,87.29901
3719,0,87.292175
3720,0,87.28534
3721,0,87.2785
3722,0,87.27167
3723,0,87.26484
3724,0,87.25801
3725,0,87.25118
3726,0,87.244354
3727,0,87.237526
3728,0,87.2307
3729,0,87.22387
3730,0,87.21704
3731,0,87.21021
3732,0,87.203384
3733,0,87.196556
3734,0,87.189735
3735,0,87.182915
3736,0,87.176094
3737,0,87.16927
3738,0,87.16245
3739,0,87.15563
3740,0,87.14881
3741,0,87.14199
3742,0,87.13517
3743,0,87.12835
3744,0,87.12153
3745,0,87.114716
3746,0,87.1079
3747,0,87.10109
3748,0,87.09428
3749,0,87.08746
3750,0,87.08065
3751,0,87.07384
3752,0,87.067024
3753,0,87.06021
3754,0,87.0534
3755,0,87.046585
3756,0,87.03978
3757,0,87.032974
3758,0,87.02617
3759,0,87.01936
3760,0,87.01256
3761,0,87.00575
3762,0,86.99895
3763,0,86.99214
3764,0,86.98534
3765,0,86.97853
3766,0,86.971725
3767,0,86.96493
3768,0,86.95813
3769,0,86.95133
3770,0,86.944534
3771,0,86.93774
3772,0,86.93094
3773,0,86.92414
3774,0,86.91734
3775,0,86.910545
3776,0,86.90375
3777,0,86.89695
3778,0,86.89016
3779,0,86.88337
3780,0,86.87658
3781,0,86.86979
3782,0,86.863
3783,0,86.85621
3784,0,86.84942
3785,0,86.84263
3786,0,86.83584
3787,0,86.82905
3788,0,86.82226
3789,0,86.815475
3790,0,86.80869
3791,0,86.80191
3792,0,86.79513
3793,0,86.788345
3794,0,86.78156
3795,0,86.77478
3796,0,86.768
3797,0,86.761215
3798,0,86.75443
3799,0,86.74765
3800,0,86.740875
3801,0,86.7341
3802,0,86.727325
3803,0,86.72055
3804,0,86.713776
3805,0,86.707
3806,0,86.700226
3807,0,86.69345
3808,0,86.686676
3809,0,86.6799
3810,0,86.67313
3811,0,86.66636
3812,0,86.65959
3813,0,86.652824
3814,0,86.64606
3815,0,86.63929
3816,0,86.63252
3817,0,86.625755
3818,0,86.61899
3819,0,86.61222
3820,0,86.60545
3821,0,86.59869
3822,0,86.59193
3823,0,86.58517
3824,0,86.57841
3825,0,86.57165
3826,0,86.56489
3827,0,86.55813
3828,0,86.55137
3829,0,86.54461
3830,0,86.53785
3831,0,86.53109
3832,0,86.52433
3833,0,86.51758
3834,0,86.510826
3835,0,86.504074
3836,0,86.49732
3837,0,86.49057
3838,0,86.48382
3839,0,86.477066
3840,0,86.470314
3841,0,86.46356
3842,0,86.45681
3843,0,86.45006
3844,0,86.44331
3845,0,86.43657
3846,0,86.429825
3847,0,86.42308
3848,0,86.416336
3849,0,86.40959
3850,0,86.40285
3851,0,86.3961
3852,0,86.38936
3853,0,86.382614
3854,0,86.37587
3855,0,86.36913
3856,0,86.3624
3857,0,86.35566
3858,0,86.34892
3859,0,86.342186
3860,0,86.33545
3861,0,86.32871
3862,0,86.321976
3863,0,86.31524
3864,0,86.3085
3865,0,86.301765
3866,0,86.29503
3867,0,86.2883
3868,0,86.28157
3869,0,86.27484
3870,0,86.26811
3871,0,86.26138
3872,0,86.254654
3873,0,86.247925
3874,0,86.241196
3875,0,86.23447
3876,0,86.22774
3877,0,86.22101
3878,0,86.21429
3879,0,86.207565
3880,0,86.20084
3881,0,86.19412
3882,0,86.1874
3883,0,86.18068
3884,0,86.17396
3885,0,86.16724
3886,0,86.160515
3887,0,86.15379
3888,0,86.14707
3889,0,86.14036
3890,0,86.133644
3891,0,86.12693
3892,0,86.12022
3893,0,86.1135
3894,0,86.10679
3895,0,86.100075
3896,0,86.09336
3897,0,86.08665
3898,0,86.07993
3899,0,86.07322
3900,0,86.06651
3901,0,86.05981
3902,0,86.0531
3903,0,86.046394
3904,0,86.03969
3905,0,86.03298
3906,0,86.026276
3907,0,86.01957
3908,0,86.01286
3909,0,86.00616
3910,0,85.99945
3911,0,85.99275
3912,0,85.98605
3913,0,85.979355
3914,0,85.97266
3915,0,85.96596
3916,0,85.95926
3917,0,85.95256
3918,0,85.94586
3919,0,85.93916
3920,0,85.932465
3921,0,85.925766
3922,0,85.919075
3923,0,85.912384
3924,0,85.90569
3925,0,85.899
3926,0,85.89231
3927,0,85.88562
3928,0,85.87893
3929,0,85.87224
3930,0,85.86555
3931,0,85.85886
3932,0,85.852165
3933,0,85.845474
3934,0,85.83879
3935,0,85.83211
3936,0,85.825424
3937,0,85.81874
3938,0,85.81206
3939,0,85.805374
3940,0,85.79869
3941,0,85.79201
3942,0,85.785324
3943,0,85.77864
3944,0,85.77196
3945,0,85.76528
3946,0,85.758606
3947,0,85.75193
3948,0,85.745255
3949,0,85.73858
3950,0,85.7319
3951,0,85.72523
3952,0,85.71855
3953,0,85.711876
3954,0,85.7052
3955,0,85.698524
3956,0,85.69186
3957,0,85.68519
3958,0,85.67852
3959,0,85.67185
3960,0,85.665184
3961,0,85.658516
3962,0,85.65185
3963,0,85.64518
3964,0,85.63851
3965,0,85.63184
3966,0,85.625175
3967,0,85.618515
3968,0,85.611855
3969,0,85.605194
3970,0,85.59853
3971,0,85.59187
3972,0,85.58521
3973,0,85.57855
3974,0,85.57189
3975,0,85.56523
3976,0,85.55857
3977,0,85.55191
3978,0,85.54525
3979,0,85.5386
3980,0,85.531944
3981,0,85.52529
3982,0,85.51864
3983,0,85.511986
3984,0,85.50533
3985,0,85.49868
3986,0,85.49203
3987,0,85.485374
3988,0,85.47872
3989,0,85.47207
3990,0,85.46542
3991,0,85.45878
3992,0,85.45213
3993,0,85.44549
3994,0,85.43884
3995,0,85.4322
3996,0,85.42555
3997,0,85.41891
3998,0,85.41226
3999,0,85.40562
4000,0,85.39897
4001,0,85.392334
4002,0,85.3857
4003,0,85.37906
4004,0,85.37242
4005,0,85.36578
4006,0,85.359146
4007,0,85.35251
4008,0,85.34587
4009,0,85.33923
4010,0,85.332596
4011,0,85.32596
4012,0,85.31932
4013,0,85.31269
4014,0,85.30606
4015,0,85.29943
4016,0,85.2928
4017,0,85.28617
4018,0,85.27954
4019,0,85.27291
4020,0,85.26628
4021,0,85.25965
4022,0,85.25302
4023,0,85.24639
4024,0,85.23977
4025,0,85.23315
4026,0,85.226524
4027,0,85.2199
4028,0,85.21328
4029,0,85.20666
4030,0,85.200035
4031,0,85.19341
4032,0,85.18679
4033,0,85.18017
4034,0,85.173546
4035,0,85.16693
4036,0,85.16032
4037,0,85.1537
4038,0,85.14709
4039,0,85.14047
4040,0,85.13386
4041,0,85.12724
4042,0,85.12063
4043,0,85.11401
4044,0,85.1074
4045,0,85.100784
4046,0,85.09417
4047,0,85.08756
4048,0,85.080956
4049,0,85.07435
4050,0,85.06774
4051,0,85.061134
4052,0,85.05453
4053,0,85.04792
4054,0,85.04131
4055,0,85.034706
4056,0,85.0281
4057,0,85.02149
4058,0,85.01489
4059,0,85.00829
4060,0,85.00169
4061,0,84.995094
4062,0,84.988495
4063,0,84.981895
4064,0,84.975296
4065,0,84.9687
4066,0,84.9621
4067,0,84.9555
4068,0,84.9489
4069,0,84.94231
4070,0,84.935715
4071,0,84.92912
4072,0,84.92253
4073,0,84.91594
4074,0,84.90935
4075,0,84.902756
4076,0,84.896164
4077,0,84.88957
4078,0,84.88298
4079,0,84.87639
4080,0,84.8698
4081,0,84.86321
4082,0,84.85663
4083,0,84.850044
4084,0,84.84346
4085,0,84.836876
4086,0,84.83029
4087,0,84.82371
4088,0,84.81712
4089,0,84.81054
4090,0,84.803955
4091,0,84.79737
4092,0,84.790794
4093,0,84.78422
4094,0,84.77764
4095,0,84.771065
4096,0,84.76449
4097,0,84.75791
4098,0,84.751335
4099,0,84.74476
4100,0,84.73818
4101,0,84.731606
4102,0,84.72503
4103,0,84.71845
4104,0,84.71188
4105,0,84.705315
4106,0,84.698746
4107,0,84.69218
4108,0,84.68561
4109,0,84.67904
4110,0,84.67247
4111,0,84.6659
4112,0,84.65933
4113,0,84.65276
4114,0,84.646194
4115,0,84.63963
4116,0,84.63307
4117,0,84.62651
4118,0,84.61995
4119,0,84.61339
4120,0,84.60683
4121,0,84.600266
4122,0,84.593704
4123,0,84.58714
4124,0,84.58058
4125,0,84.57402
4126,0,84.56746
4127,0,84.560905
4128,0,84.55435
4129,0,84.5478
4130,0,84.541245
4131,0,84.53469
4132,0,84.52814
4133,0,84.52158
4134,0,84.51503
4135,0,84.50848
4136,0,84.50192
4137,0,84.49537
4138,0,84.48882
4139,0,84.48228
4140,0,84.47573
4141,0,84.469185
4142,0,84.46264
4143,0,84.45609
4144,0,84.44955
4145,0,84.443
4146,0,84.436455
4147,0,84.42991
4148,0,84.42336
4149,0,84.416824
4150,0,84.410286
4151,0,84.40375
4152,0,84.39721
4153,0,84.39067
4154,0,84.38413
4155,0,84.377594
4156,0,84.371056
4157,0,84.36452
4158,0,84.35798
4159,0,84.35144
4160,0,84.3449
4161,0,84.33837
4162,0,84.33184
4163,0,84.32531
4164,0,84.31878
4165,0,84.31225
4166,0,84.30572
4167,0,84.29919
4168,0,84.292656
4169,0,84.286125
4170,0,84.279594
4171,0,84.27306
4172,0,84.26654
4173,0,84.26002
4174,0,84.253494
4175,0,84.24697
4176,0,84.24045
4177,0,84.233925
4178,0,84.2274
4179,0,84.22088
4180,0,84.214355
4181,0,84.20783
4182,0,84.20131
4183,0,84.194786
4184,0,84.18827
4185,0,84.181755
4186,0,84.17524
4187,0,84.168724
4188,0,84.16221
4189,0,84.15569
4190,0,84.14918
4191,0,84.14266
4192,0,84.13615
4193,0,84.12963
4194,0,84.123116
4195,0,84.1166
4196,0,84.11009
4197,0,84.103584
4198,0,84.09708
4199,0,84.09057
4200,0,84.08406
4201,0,84.07755
4202,0,84.071045
4203,0,84.06454
4204,0,84.05803
4205,0,84.05152
4206,0,84.04501
4207,0,84.03851
4208,0,84.03201
4209,0,84.02551
4210,0,84.01901
4211,0,84.01251
4212,0,84.00601
4213,0,83.99951
4214,0,83.99301
4215,0,83.98651
4216,0,83.98001
4217,0,83.97351
4218,0,83.96701
4219,0,83.96052
4220,0,83.954025
4221,0,83.94753
4222,0,83.94104
4223,0,83.93455
4224,0,83.928055
4225,0,83.92156
4226,0,83.91507
4227,0,83.90858
4228,0,83.902084
4229,0,83.89559
4230,0,83.88911
4231,0,83.88262
4232,0,83.87614
4233,0,83.86965
4234,0,83.86317
4235,0,83.85668
4236,0,83.8502
4237,0,83.84371
4238,0,83.83723
4239,0,83.83074
4240,0,83.82426
4241,0,83.81777
4242,0,83.811295
4243,0,83.80482
4244,0,83.79834
4245,0,83.79186
4246,0,83.785385
4247,0,83.77891
4248,0,83.77243
4249,0,83.76595
4250,0,83.759476
4251,0,83.753
4252,0,83.74652
4253,0,83.74005
4254,0,83.73358
4255,0,83.72711
4256,0,83.72064
4257,0,83.71417
4258,0,83.7077
4259,0,83.70123
4260,0,83.69476
4261,0,83.68829
4262,0,83.68182
4263,0,83.675354
4264,0,83.668884
4265,0,83.66242
4266,0,83.65596
4267,0,83.6495
4268,0,83.643036
4269,0,83.63657
4270,0,83.63011
4271,0,83.62365
4272,0,83.61719
4273,0,83.610725
4274,0,83.60426
4275,0,83.5978
4276,0,83.59134
4277,0,83.584885
4278,0,83.57843
4279,0,83.571976
4280,0,83.56552
4281,0,83.55907
4282,0,83.55261
4283,0,83.54616
4284,0,83.5397
4285,0,83.53325
4286,0,83.526794
4287,0,83.52034
4288,0,83.51389
4289,0,83.50745
4290,0,83.501
4291,0,83.49455
4292,0,83.488106
4293,0,83.48166
4294,0,83.47521
4295,0,83.468765
4296,0,83.46232
4297,0,83.45587
4298,0,83.449425
4299,0,83.44298
4300,0,83.43654
4301,0,83.4301
4302,0,83.42366
4303,0,83.41722
4304,0,83.41078
4305,0,83.40434
4306,0,83.3979
4307,0,83.391464
4308,0,83.385025
4309,0,83.378586
4310,0,83.37215
4311,0,83.36571
4312,0,83.359276
4313,0,83.352844
4314,0,83.34641
4315,0,83.33998
4316,0,83.33355
4317,0,83.32712
4318,0,83.32069
4319,0,83.314255
4320,0,83.30782
4321,0,83.30139
4322,0,83.29496
4323,0,83.288536
4324,0,83.28211
4325,0,83.27569
4326,0,83.269264
4327,0,83.26284
4328,0,83.25642
4329,0,83.24999
4330,0,83.24357
4331,0,83.237144
4332,0,83.23072
4333,0,83.2243
4334,0,83.21787
4335,0,83.21146
4336,0,83.20504
4337,0,83.19862
4338,0,83.19221
4339,0,83.18579
4340,0,83.179375
4341,0,83.17296
4342,0,83.16654
4343,0,83.160126
4344,0,83.15371
4345,0,83.14729
4346,0,83.14088
4347,0,83.13447
4348,0,83.12806
4349,0,83.12165
4350,0,83.11524
4351,0,83.10883
4352,0,83.102425
4353,0,83.096016
4354,0,83.08961
4355,0,83.0832
4356,0,83.07679
4357,0,83.07038
4358,0,83.06398
4359,0,83.05758
4360,0,83.05118
4361,0,83.04478
4362,0,83.038376
4363,0,83.031975
4364,0,83.02557
4365,0,83.01917
4366,0,83.01277
4367,0,83.00637
4368,0,82.99997
4369,0,82.99357
4370,0,82.987175
4371,0,82.98078
4372,0,82.97439
4373,0,82.967995
4374,0,82.9616
4375,0,82.95521
4376,0,82.948814
4377,0,82.94242
4378,0,82.93603
4379,0,82.929634
4380,0,82.92324
4381,0,82.91685
4382,0,82.91046
4383,0,82.904076
4384,0,82.89769
4385,0,82.891304
4386,0,82.88492
4387,0,82.87853
4388,0,82.87215
4389,0,82.86576
4390,0,82.859375
4391,0,82.85299
4392,0,82.8466
4393,0,82.84022
4394,0,82.83384
4395,0,82.82746
4396,0,82.82108
4397,0,82.814705
4398,0,82.80833
4399,0,82.80195
4400,0,82.79557
4401,0,82.78919
4402,0,82.782814
4403,0,82.776436
4404,0,82.77006
4405,0,82.76369
4406,0,82.75732
4407,0,82.750946
4408,0,82.744576
4409,0,82.738205
4410,0,82.731834
4411,0,82.725464
4412,0,82.71909
4413,0,82.71272
4414,0,82.70635
4415,0,82.69998
4416,0,82.69361
4417,0,82.68725
4418,0,82.680885
4419,0,82.67452
4420,0,82.66816
4421,0,82.6618
4422,0,82.65543
4423,0,82.64907
4424,0,82.64271
4425,0,82.636345
4426,0,82.62998
4427,0,82.62362
4428,0,82.617256
4429,0,82.6109
4430,0,82.604546
4431,0,82.59819
4432,0,82.591835
4433,0,82.58548
4434,0,82.579124
4435,0,82.57277
4436,0,82.566414
4437,0,82.56006
4438,0,82.5537
4439,0,82.54735
4440,0,82.54099
4441,0,82.534645
4442,0,82.5283
4443,0,82.52195
4444,0,82.5156
4445,0,82.509254
4446,0,82.50291
4447,0,82.49656
4448,0,82.49021
4449,0,82.483864
4450,0,82.477516
4451,0,82.47117
4452,0,82.46482
4453,0,82.45848
4454,0,82.45214
4455,0,82.4458
4456,0,82.43946
4457,0,82.43312
4458,0,82.42678
4459,0,82.42044
4460,0,82.4141
4461,0,82.40776
4462,0,82.40142
4463,0,82.39508
4464,0,82.38874
4465,0,82.38241
4466,0,82.376076
4467,0,82.36974
4468,0,82.36341
4469,0,82.35708
4470,0,82.350746
4471,0,82.34441
4472,0,82.33808
4473,0,82.33175
4474,0,82.32542
4475,0,82.319084
4476,0,82.31276
